Id,IncomingTrackId,StartDate,EndDate,AddressStart,AddressFinish,Country,CityStart,RichTrackId,DeviceToken,StartLat,StartLon,FinishLat,FinishLon
1198738,2462726,2018-04-19 20:23:00.0000000 +08:00,2018-04-19 20:30:45.0000000 +08:00,"Benjamin Sheares Brg, Central Business District, Singapore, Singapore","Amber Rd 50, Katong, Singapore, Singapore",Singapore,,1198738,9E939E61-6343-4602-95B0-C9A7A85206BA,1.29329,103.8626,1.30133,103.90129
1203858,2650070,2018-04-21 06:57:40.0000000 +08:00,2018-04-21 07:11:20.0000000 +08:00,"Amber Rd 50, Katong, Singapore, Singapore","T1 Departure Cres 80, Changi, Singapore, Singapore",Singapore,,1203858,9E939E61-6343-4602-95B0-C9A7A85206BA,1.30133,103.90129,1.36102,103.99045
1203863,2650081,2018-04-22 01:41:50.0000000 +09:00,2018-04-22 01:59:21.0000000 +09:00,東京都港区赤坂２丁目１,東京都中央区日本橋蛎殻町２丁目２−１,Japan,,1203863,9E939E61-6343-4602-95B0-C9A7A85206BA,35.673414103532316,139.73931761604615,35.68235509819262,139.78585274914306
1205014,2652876,2018-04-23 15:42:58.0116082 +09:00,2018-04-23 16:07:37.0000000 +09:00,東京都港区赤坂３丁目２−３,東京都中央区日本橋蛎殻町１丁目３６−７,Japan,,1205014,9E939E61-6343-4602-95B0-C9A7A85206BA,35.67622210578371,139.7376001690098,35.68206561972256,139.78603395386574
1206174,2655588,2018-04-24 08:00:17.0000000 +09:00,2018-04-24 08:22:13.0000000 +09:00,東京都中央区日本橋蛎殻町１丁目３６−７,東京都千代田区紀尾井町４−３,Japan,,1206174,9E939E61-6343-4602-95B0-C9A7A85206BA,35.682065634670074,139.78603394132548,35.681959982359366,139.73343475949616
1206334,2655922,2018-04-24 09:35:30.0000000 +09:00,2018-04-24 09:49:10.0000000 +09:00,東京都千代田区紀尾井町４−３,東京都千代田区丸の内１丁目８−１,Japan,,1206334,9E939E61-6343-4602-95B0-C9A7A85206BA,35.68195996671406,139.7334347106646,35.68341404426421,139.76936708803893
1209303,2663211,2018-04-25 10:20:11.0000000 +09:00,2018-04-25 10:32:21.0000000 +09:00,神奈川県鎌倉市七里ガ浜東２丁目１０−１,神奈川県鎌倉市御成町１２−５,Japan,,1209303,9E939E61-6343-4602-95B0-C9A7A85206BA,35.3063729549372,139.51482615033942,35.319092722214364,139.54984815129058
1229873,2677737,2018-04-28 11:06:37.6387403 +09:00,2018-04-28 11:13:38.0000000 +09:00,東京都千代田区丸の内２丁目７−２,東京都千代田区紀尾井町１−７,Japan,,1229873,9E939E61-6343-4602-95B0-C9A7A85206BA,35.6802953,139.7649933,35.679428820395565,139.73617274364832
1232093,2682960,2018-04-29 11:34:01.0000000 +09:00,2018-04-29 11:53:56.0000000 +09:00,東京都中央区銀座６丁目９−８,東京都千代田区紀尾井町４−１３,Japan,,1232093,9E939E61-6343-4602-95B0-C9A7A85206BA,35.66972636798114,139.7634560150344,35.68000428688407,139.7359074693835
1233443,2686076,2018-04-29 13:45:33.0000000 +09:00,2018-04-29 13:55:20.0000000 +09:00,東京都千代田区紀尾井町４−１３,東京都千代田区丸の内１丁目６−６,Japan,,1233443,9E939E61-6343-4602-95B0-C9A7A85206BA,35.68000420513809,139.73590751027223,35.682708123680676,139.7659124153891
